PoolZoom,CSUS,38150,475,,YES,http://www.poolzoom.com/,4,1,90,SESSION_60D≥300&AFF=Yes,A
Las Vegas Power Pass,CSUS,88283,475,28.88700008,YES,https://www.lasvegaspass.com/,5,2,210,SESSION_60D≥300&AFF=Yes,A
Intuit ProSeries Tax,CSUS,17153,474,,YES,https://proconnect.intuit.com/proseries,3,1,,SESSION_60D≥300&AFF=Yes,A
Zaxby's,CSUS,25450,473,0.699999988,YES,http://www.zaxbys.com,3,0,6600,SV≥5000,C
Tickpick,CSUS,36918,466,374.4000063,YES,http://www.tickpick.com/,4,4,1600,REVENUE_60D≥100,A
BudgetAir,CSUK,5958,465,8.460000038,YES,http://www.budgetair.co.uk/,4,4,210,SESSION_60D≥300&AFF=Yes,A
Chrysler Group Navigation,CSUS,141584,462,475.3599911,YES,http://chryslergroup.navigation.com/home/en_US/ChryslerNA/USD,3,1,30,REVENUE_60D≥100,A
Grotto Pizza,CSUS,26940,459,,YES,http://grottopizza.myshopify.com/,4,1,320,SESSION_60D≥300&AFF=Yes,A
Strathberry,CSUS,147752,458,397.005599,YES,https://www.strathberry.com/,4,4,50,REVENUE_60D≥100,A
Titan Fitness,CSUS,147488,457,931.4100009,YES,http://www.titan.fitness/,3,3,1000,REVENUE_60D≥100,A
Frankies Bikinis,CSUS,77417,457,31.03000069,YES,http://frankiesbikinis.com/,3,0,110,REVENUE_60D≥10&SESSION_60D≥50,C
Urban Massage,CSUK,18885,457,141.1299994,YES,http://urbanmassage.com,3,1,480,REVENUE_60D≥100,A
Race for Life,CSUK,16827,453,,YES,http://raceforlife.cancerresearchuk.org/index.html,4,3,480,SESSION_60D≥300&AFF=Yes,A
ReMARKable,CSUS,29454,452,163.5400019,YES,http://www.remarkablecoating.com/,3,3,20,REVENUE_60D≥100,A
Giftshappenhere,CSUS,110627,451,,YES,http://www.giftshappenhere.com/Default.asp,3,1,30,SESSION_60D≥300&AFF=Yes,A
Japanican,CSUS,69176,451,254.4851011,YES,http://www.japanican.com,4,4,140,REVENUE_60D≥100,A
Dress Inn,CSUS,112100,450,117.1799011,YES,http://www.dressinn.com/,4,4,50,REVENUE_60D≥100,A
IHOP,CSUS,8608,449,,YES,http://www.ihop.com/,3,0,49500,SV≥5000,C
Tailor Store,CSUS,37268,449,14.38330004,YES,http://www.tailorstore.com/,4,4,50,SESSION_60D≥300&AFF=Yes,A
Interior Define,CSUS,130424,447,,YES,http://www.interiordefine.com/,4,1,90,SESSION_60D≥300&AFF=Yes,A
PetSmart,CSUS,3488,438,,YES,http://www.petsmart.com/,5,3,135000,SESSION_60D≥300&AFF=Yes,A
DSW,CSUS,10149,434,,YES,https://www.dsw.com/en/us/,3,0,246000,SV≥5000,C
UNIQLO,CSUS,24961,434,11.81460029,YES,https://www.uniqlo.com/us/en/home/,4,4,18100,SESSION_60D≥300&AFF=Yes,A
Tom Wahl's,CSUS,30564,430,,YES,http://www.tomwahls.com/,3,0,5400,SV≥5000,C
Western Union,CSCA,114059,430,0,NO,https://www.westernunion.com/ca/en/home.html,2,2,1000,SESSION_60D≥300&AFF=Yes,A
Great Low Carb Bread Company,CSUS,72146,419,221.6300004,YES,http://www.greatlowcarb.com,4,1,260,REVENUE_60D≥100,A
Plaza Premium Lounge,CSUS,119576,417,71.90890006,YES,https://www.plaza-network.com/,2,2,10,SESSION_60D≥300&AFF=Yes,A
Sincerely Nuts,CSUS,69503,414,,YES,http://www.sincerelynuts.com,4,1,170,SESSION_60D≥300&AFF=Yes,A
NIKEiD,CSUS,17027,410,120.3564997,YES,http://www.nike.com/us/en_us/c/nikeid,4,4,880,REVENUE_60D≥100,A
WEBstaurant Store,CSUS,10846,405,1.060000017,YES,http://www.webstaurantstore.com/,4,2,4400,SESSION_60D≥300&AFF=Yes,A
Oneplus,CSUS,65270,405,222.4746981,YES,https://oneplus.net/,6,6,2400,REVENUE_60D≥100,A
Gearbest fr,CSUS|CSDE|CSFR,33591|18743|25190,403,101.0476992,YES|NO|YES,http://www.gearbest.com/,7,7,,REVENUE_60D≥100,A
Ruby Cup,CSUS,85220,401,170.178901,YES,http://rubycup.com/,4,4,210,REVENUE_60D≥100,A
BYOjet,CSAU,9379,401,41.86870074,YES,http://www.byojet.com/,2,1,480,SESSION_60D≥300&AFF=Yes,A
AmazonFresh,CSUS,37819,399,,YES,https://www.amazon.com/b?node=10329849011,4,4,1900,SESSION_60D≥300&AFF=Yes,A
Straight Talk,CSUS,7427,398,677.040003,YES,http://www.straighttalk.com,4,2,12100,REVENUE_60D≥100,A
Pool Supply Unlimited,CSUS,33356,397,,YES,http://www.poolsupplyunlimited.com/,4,1,260,SESSION_60D≥300&AFF=Yes,A
iHerb,CSCA,110134,396,295.9279996,NO,http://ca.iherb.com/,2,2,1000,REVENUE_60D≥100,A
Soko Glam,CSUS,39440,395,36.71849982,YES,http://sokoglam.com,3,0,1600,REVENUE_60D≥10&SESSION_60D≥50,C
Wonderbly,CSUK,20627,395,255.6100011,YES,https://www.wonderbly.com/en-GB,4,4,1300,REVENUE_60D≥100,A
easyJet,CSUK|CSFR,11511|14210,394,218.7232004,NO|YES,http://www.easyjet.com/,5,5,3600,REVENUE_60D≥100,A
Edible Arrangements,CSCA,110887,393,49.66999978,NO,http://www.ediblearrangements.ca,2,1,880,SESSION_60D≥300&AFF=Yes,A
American Eagle,CSUS,8067,392,82.90460011,YES,https://www.ae.com/,5,5,110000,SESSION_60D≥300&AFF=Yes,A
NoteBurner,CSUS,36331,391,11.98999977,YES,http://www.noteburner.com/,5,2,40,SESSION_60D≥300&AFF=Yes,A
The Detox Market,CSUS,36266,390,125.4000016,YES,http://www.thedetoxmarket.com/,3,1,,REVENUE_60D≥100,A
Shapeways,CSUK|CSUS,28304|25441,389,4.050000191,NO|YES,http://www.shapeways.com/,6,4,1300,SESSION_60D≥300&AFF=Yes,A
Heath Ceramics,CSUS,65360,387,,YES,http://www.heathceramics.com,4,1,390,SESSION_60D≥300&AFF=Yes,A
Roseland Furniture,CSUK,49718,386,,YES,http://www.roselandfurniture.com/,3,1,880,SESSION_60D≥300&AFF=Yes,A
Lazada Malaysia,CSUS,18022,382,17.11000011,YES,http://www.lazada.com.my/,3,3,20,SESSION_60D≥300&AFF=Yes,A
Speedy Buttons,CSUS,133139,382,,YES,https://www.speedybuttons.com/shop/,4,1,90,SESSION_60D≥300&AFF=Yes,A
My Pet Warehouse,CSAU,9791,381,288.9075968,YES,http://www.mypetwarehouse.com.au/,2,1,480,REVENUE_60D≥100,A
Uniform Advantage,CSUS,12904,380,,YES,http://www.uniformadvantage.com,4,1,8100,SESSION_60D≥300&AFF=Yes,A
Jet.com,CSUS,85841,380,5.965099931,YES,http://jet.com,5,2,22200,SESSION_60D≥300&AFF=Yes,A
Sydney Salon Supplies,CSAU,10695,379,13.73999977,YES,http://www.sydneysalonsupplies.com.au/,2,0,140,REVENUE_60D≥10&SESSION_60D≥50,C
eBay,CSUS,7806,376,33.80050142,YES,http://www.ebay.com/,4,4,110000,SESSION_60D≥300&AFF=Yes,A
Round Table Pizza,CSUS,18489,376,,YES,http://www.roundtablepizza.com/,3,0,27100,SV≥5000,C
Funko-Shop,CSUS,139730,375,208.7185,YES,https://shop.funko.com/,4,2,480,REVENUE_60D≥100,A
Crate and Barrel,CSUS,7106,373,0.43999999,YES,http://www.crateandbarrel.com,4,2,,SESSION_60D≥300&AFF=Yes,A
Panda Express,CSUS,11740,373,,YES,http://www.pandaexpress.com/,3,0,40500,SV≥5000,C
Apple Online Store Singapore,CSUS,15987,371,,YES,http://www.apple.com/sg,3,3,,SESSION_60D≥300&AFF=Yes,A
Donatos,CSUS,18301,370,,YES,https://www.donatos.com/,4,0,60500,SV≥5000,C
Plow & Hearth,CSUS,216,368,55.96599865,YES,http://www.plowhearth.com/,4,3,480,SESSION_60D≥300&AFF=Yes,A
Garuda Indonesia,CSAU,16115,367,64.08000034,YES,https://www.garuda-indonesia.com/id/en/index.page,4,2,70,SESSION_60D≥300&AFF=Yes,A
Makeup Revolution,CSUS,148310,366,18.61340013,YES,https://www.revolutionbeautyusa.com/,3,3,140,SESSION_60D≥300&AFF=Yes,A
Seamless,CSUS,35660,365,,YES,http://www.seamless.com/,3,0,22200,SV≥5000,C
American Button Machines,CSUS,38225,363,,YES,http://www.americanbuttonmachines.com/,4,1,90,SESSION_60D≥300&AFF=Yes,A
Perfumes Premium,CSUS,147326,360,9.218999863,YES,https://www.perfumespremium.com/,3,3,10,SESSION_60D≥300&AFF=Yes,A
The Great Escape,CSUS,72692,360,45.95900083,YES,http://www.shopthegreatescape.com,4,4,390,SESSION_60D≥300&AFF=Yes,A
RevUp Sports,CSUS,89561,360,,YES,http://revupsports.com/,4,1,90,SESSION_60D≥300&AFF=Yes,A
Erin Condren,CSUS,26814,359,,YES,http://www.erincondren.com,4,0,8100,SV≥5000,C
NVIDIA,CSUS,36340,357,239.9199982,YES,http://www.nvidia.com/page/home.html,4,2,590,REVENUE_60D≥100,A
Lazada PH,CSUS,36580,357,59.34840062,YES,http://www.lazada.com.ph,4,4,30,SESSION_60D≥300&AFF=Yes,A
Xel-Ha,CSUS,32422,356,,YES,http://www.xelha.com/,5,1,320,SESSION_60D≥300&AFF=Yes,A
Marley Lilly,CSUS,31517,354,,YES,https://marleylilly.com/,3,0,5400,SV≥5000,C
American Tin Ceiling,CSUS,35778,352,,YES,http://www.americantinceilings.com/,4,1,70,SESSION_60D≥300&AFF=Yes,A
Subway,CSUS,7108,351,2.5,YES,http://www.subway.com,4,0,201000,SV≥5000,C
Mack Weldon,CSUS,33806,351,,YES,http://mackweldon.com/,3,0,8100,SV≥5000,C
Gymshark AU,CSAU,31940,351,244.1940986,YES,https://au.gymshark.com/,2,1,,REVENUE_60D≥100,A
Brownells,CSUS,3483,350,412.1299995,YES,https://www.brownells.com/,4,3,,REVENUE_60D≥100,A
The Book of Everyone,CSUK,15915,349,140.9999995,YES,https://thebookofeveryone.com/uk,4,4,880,REVENUE_60D≥100,A
Dennys,CSUS,10238,348,,YES,http://www.dennys.com,2,0,74000,SV≥5000,C
Apple Online Store,CSUS,93,347,,YES,http://www.apple.com,3,3,40,SESSION_60D≥300&AFF=Yes,A
Apple Online Store,CSCA,110009,347,,NO,http://www.apple.com/ca,2,2,10,SESSION_60D≥300&AFF=Yes,A
Houzz,CSUS,32967,346,581.9156056,YES,http://www.houzz.com/,4,4,22200,REVENUE_60D≥100,A
BJ's,CSUS,9986,342,0,YES,http://www.bjs.com/,4,4,49500,SESSION_60D≥300&AFF=Yes,A
Xenia Boutique,CSAU,12386,342,11,YES,http://www.xeniaboutique.com.au/,2,0,70,REVENUE_60D≥10&SESSION_60D≥50,C
PetSmart,CSCA,110410,338,,NO,http://www.petsmart.ca/,1,1,1600,SESSION_60D≥300&AFF=Yes,A
Plant Therapy,CSUS,33696,335,20.10999975,YES,http://www.planttherapy.com/,4,4,3600,SESSION_60D≥300&AFF=Yes,A
Marvel Digital Comics Unlimited,CSUS,8747,335,,YES,http://marvel.com/comics,3,1,10,SESSION_60D≥300&AFF=Yes,A
Zee & Co,CSUK,15406,335,,YES,http://www.zeeandco.co.uk/,4,4,320,SESSION_60D≥300&AFF=Yes,A
easyHotel,CSUK,12418,334,30.82700014,YES,http://www.easyhotel.com/,4,4,90,SESSION_60D≥300&AFF=Yes,A
Wishtrend,CSUS,39495,332,,YES,http://wishtrend.com,4,2,170,SESSION_60D≥300&AFF=Yes,A
AM Autoparts,CSUS,12229,332,,YES,http://www.am-autoparts.com/,4,1,1000,SESSION_60D≥300&AFF=Yes,A
Palladium Hotel Group,CSUK,15087,332,,YES,http://www.palladiumhotelgroup.com/en/,3,2,20,SESSION_60D≥300&AFF=Yes,A
FastTech,CSUS,18783,331,35.03000003,YES,http://www.fasttech.com,6,2,1600,SESSION_60D≥300&AFF=Yes,A
Frontier Airlines,CSUS,1079,330,,YES,http://www.flyfrontier.com/,3,0,14800,SV≥5000,C
Makestickers,CSUS,39601,329,,YES,http://www.makestickers.com,4,1,390,SESSION_60D≥300&AFF=Yes,A
Personal Creations,CSUS,5807,329,60.71000099,YES,http://www.personalcreations.com,4,2,12100,SESSION_60D≥300&AFF=Yes,A
PSContacts,CSUS,66920,328,388.5800008,YES,http://www.pscontacts.com/,3,3,90,REVENUE_60D≥100,A
Licious,CSIN,43937,327,17.25750017,YES,http://www.licious.in,2,0,1600,REVENUE_60D≥10&SESSION_60D≥50,C
jet-kids,CSAU,31442,326,1375.679206,YES,http://jet-kids.com,2,0,10,REVENUE_60D≥100,A
Headlights Depot,CSUS,40986,325,,YES,http://www.headlightsdepot.com,4,2,110,SESSION_60D≥300&AFF=Yes,A
Insomnia Cookies,CSUS,25732,324,,YES,https://insomniacookies.com/,3,0,12100,SV≥5000,C
UberChic Beauty,CSUS,138212,324,,YES,http://uberchicbeauty.com,4,1,50,SESSION_60D≥300&AFF=Yes,A
Charlotte's Web,CSUS,81455,324,,YES,http://www.cwhemp.com/,4,2,390,SESSION_60D≥300&AFF=Yes,A
Pretty Little Thing,CSUS,106520,324,437.5550001,NO,https://www.prettylittlething.us/,3,3,2900,REVENUE_60D≥100,A
Hillsong,CSUS,60725,323,,YES,http://hillsongstore.com/store/,3,1,20,SESSION_60D≥300&AFF=Yes,A
Vestiaire Collective,CSUK|CSUS,8388|38057,322,980.3705851,NO|YES,http://www.vestiairecollective.com/,5,5,480,REVENUE_60D≥100,A
BHLDN,CSUS,17541,322,,YES,http://www.bhldn.com/,4,0,5400,SV≥5000,C
MidwayUSA,CSUS,10718,321,7.150000095,YES,http://www.midwayusa.com,4,1,9900,SESSION_60D≥300&AFF=Yes,A
Instacart,CSUS,75194,321,48,YES,http://www.instacart.com,4,0,27100,REVENUE_60D≥10&SESSION_60D≥50,C
Lebara,CSUK,4325,321,0.703800023,YES,https://mobile.lebara.com/gb/en/,3,3,1300,SESSION_60D≥300&AFF=Yes,A
Team Viewer,CSUS,12209,320,205.7999954,YES,https://www.teamviewer.us/,3,3,260,REVENUE_60D≥100,A
AutoAid,CSUK,12075,316,7.368899822,YES,http://www.autoaidbreakdown.co.uk/,3,1,1000,SESSION_60D≥300&AFF=Yes,A
Guitar Pro,CSUS,37556,315,20.81999969,YES,http://www.guitar-pro.com/en/index.php,4,1,50,SESSION_60D≥300&AFF=Yes,A
Original Grain Watches,CSUS,120644,314,,YES,http://www.originalgrain.com,4,2,90,SESSION_60D≥300&AFF=Yes,A
JINS,CSUS,53150,313,,YES,http://www.jins.com/us/,4,4,110,SESSION_60D≥300&AFF=Yes,A
Vineyard Vines,CSUS,13262,312,394.1800025,YES,http://www.vineyardvines.com/,4,4,9900,REVENUE_60D≥100,A
Urban Body Jewelry,CSUS,38413,305,,YES,http://www.urbanbodyjewelry.com,4,1,260,SESSION_60D≥300&AFF=Yes,A
Foreo,CSUS,37176,305,592.9017038,YES,http://www.foreo.com,7,5,390,REVENUE_60D≥100,A
Tata Harper,CSUS,82334,305,,YES,https://www.tataharperskincare.com/,4,1,210,SESSION_60D≥300&AFF=Yes,A
Caudabe,CSUS,19954,302,249.5599972,YES,http://www.caudabe.com,4,4,110,REVENUE_60D≥100,A
Wizard101,CSUS,17443,300,,YES,https://www.wizard101.com/,5,4,1000,SESSION_60D≥300&AFF=Yes,A
Coach Outlet,CSUS,18562,299,,YES,http://www.coachoutlet.com/store/default/storepage/,3,0,6600,SV≥5000,C
Vanity Planet,CSUS,34904,298,,YES,http://vanityplanet.com/,4,2,2900,REVENUE_60D≥50&SESSION_60D≥100&AFF=Yes,B
Tough Mudder,CSUS,39426,297,86.09999847,YES,https://toughmudder.com,4,4,720,REVENUE_60D≥50,B
Z SUPPLY,CSUS,125180,297,,YES,https://www.zsupplyclothing.com/,4,2,1300,REVENUE_60D≥50&SESSION_60D≥100&AFF=Yes,B
My Social Book,CSUS,34948,296,238.1400006,YES,http://www.mysocialbook.com,4,4,320,REVENUE_60D≥100,A
Hibbett Sports,CSUS,24210,295,,YES,http://www.hibbett.com/,3,0,27100,SV≥5000,C
Tuesday Morning,CSUS,90326,293,,YES,http://www.tuesdaymorning.com/index.jsp,3,0,9900,SV≥5000,C
Aquatica,CSUS,17418,292,24,YES,http://www.aquaticabyseaworld.com/,4,1,480,REVENUE_60D≥50&SESSION_60D≥100&AFF=Yes,B
Michael Hill,CSAU,12988,292,650.1900039,YES,http://www.michaelhill.com.au/,2,1,50,REVENUE_60D≥100,A
Ancestry,CSUS,16052,290,283.3155005,YES,http://www.ancestry.com/,5,2,12100,REVENUE_60D≥100,A
Big Cat Rescue,CSUS,77657,290,,YES,https://big-cat-rescue.myshopify.com/,4,1,170,REVENUE_60D≥50&SESSION_60D≥100&AFF=Yes,B
Blue Sky Scrubs,CSUS,26629,289,,YES,http://www.blueskyscrubs.com/,4,1,210,REVENUE_60D≥50&SESSION_60D≥100&AFF=Yes,B
Tripsta,CSUS,35484,287,6.888000011,YES,http://www.tripsta.net/,5,3,90,REVENUE_60D≥50&SESSION_60D≥100&AFF=Yes,B
Kennedy Blue,CSUS,37336,286,711.6300054,YES,http://www.kennedyblue.com/,4,4,70,REVENUE_60D≥100,A
American Giant,CSUS,40630,286,,YES,http://www.american-giant.com,4,1,2400,REVENUE_60D≥50&SESSION_60D≥100&AFF=Yes,B
Competitive Edge Products,CSUS,41025,285,,YES,http://www.competitiveedgeproducts.com,4,2,140,REVENUE_60D≥50&SESSION_60D≥100&AFF=Yes,B
Fitbit,CSUS,19224,283,,YES,http://www.fitbit.com/,3,0,5400,SV≥5000,C
Le Labo,CSUS,116624,281,,YES,https://lelabofragrances.com/us_en,5,1,50,REVENUE_60D≥50&SESSION_60D≥100&AFF=Yes,B
Epic Sports,CSUS,25536,280,27.30960016,YES,http://www.epicsports.com/,3,0,2400,REVENUE_60D≥10&SESSION_60D≥50,C
Shopko Optical,CSUS,36989,280,,YES,https://optical.shopko.com,4,2,140,REVENUE_60D≥50&SESSION_60D≥100&AFF=Yes,B
Oman Air,CSUK,16521,278,39.5753994,YES,http://www.omanair.com/uk/en/,4,4,90,REVENUE_60D≥50&SESSION_60D≥100&AFF=Yes,B
HoKoBuy by Groupon,CSUS,36643,276,,YES,http://www.hokobuy.com/,3,1,,REVENUE_60D≥50&SESSION_60D≥100&AFF=Yes,B
Ring,CSUS,125420,275,,YES,https://ring.com/,3,0,8100,SV≥5000,C
HOM Furniture,CSUS,24661,275,,YES,https://www.homfurniture.com/,4,1,720,REVENUE_60D≥50&SESSION_60D≥100&AFF=Yes,B
Razer,CSUS,633,274,50.32000063,YES,https://www.razer.com/,4,2,2900,REVENUE_60D≥50,B
GT Omega Racing,CSUK,18852,272,,YES,http://gtomegaracing.com,3,2,30,REVENUE_60D≥50&SESSION_60D≥100&AFF=Yes,B
Vistaprint,CSUS,1659,271,513.98,YES,http://www.vistaprint.com/,4,2,90500,REVENUE_60D≥100,A
MLB.TV,CSUS,20830,271,,YES,http://mlb.mlb.com/mlb/subscriptions/index.jsp,4,1,210,REVENUE_60D≥50&SESSION_60D≥100&AFF=Yes,B
Hodges Marine,CSUS,40711,270,,YES,http://www.hodgesmarine.com,4,1,720,REVENUE_60D≥50&SESSION_60D≥100&AFF=Yes,B
Urban Carry Holsters,CSUS,136445,270,,YES,http://urbancarryholsters.com,4,1,90,REVENUE_60D≥50&SESSION_60D≥100&AFF=Yes,B
Torrid,CSUS,32,270,263.7100023,YES,https://www.torrid.com/,4,2,40500,REVENUE_60D≥100,A
Vimeo On Demand,CSUS,37807,269,105,YES,http://vimeo.com/ondemand,4,4,90,REVENUE_60D≥100,A
Build A Head,CSUS,118298,269,25.49199975,YES,HTTP://buildahead.com,3,0,480,REVENUE_60D≥10&SESSION_60D≥50,C
Greyhound,CSUS,17458,267,,YES,http://www.greyhound.com/,3,0,22200,SV≥5000,C
Joybuy.com,CSUS,27079,265,102.2229008,YES,http://www.joybuy.com/,3,3,10,REVENUE_60D≥100,A
RV Parts Country,CSUS,69065,264,,YES,http://www.rvpartscountry.com,4,1,170,REVENUE_60D≥50&SESSION_60D≥100&AFF=Yes,B
Mercury Holidays,CSUK,3329,264,,YES,https://www.mercuryholidays.co.uk/,4,4,170,REVENUE_60D≥50&SESSION_60D≥100&AFF=Yes,B
Agoda,CSUK|CSDE|CSUS,6931|17486|25433,263,32.63240004,NO|NO|YES,http://www.agoda.com,7,7,1000,REVENUE_60D≥50&SESSION_60D≥100&AFF=Yes,B
Wunderlabel,CSUS,123851,263,,YES,https://wunderlabel.com,4,1,70,REVENUE_60D≥50&SESSION_60D≥100&AFF=Yes,B
Corner Bakery,CSUS,25528,262,,YES,http://www.cornerbakerycafe.com,3,0,9900,SV≥5000,C
Namecheap,CSUS,8716,261,161.0999975,YES,https://www.namecheap.com/,6,6,9900,REVENUE_60D≥100,A
Cincinnati Reds,CSUS,17319,261,,YES,https://www.mlb.com/reds,4,1,50,REVENUE_60D≥50&SESSION_60D≥100&AFF=Yes,B
Odd Future,CSUS,32514,260,,YES,http://oddfuture.fanfire.com/cgi-bin/WebObjects/Store.woa/wa/artist?artistName=Odd+Future&sourceCode=ODFWEBWWUSD,4,2,140,REVENUE_60D≥50&SESSION_60D≥100&AFF=Yes,B
Hertz,CSUS,14399,260,8.663000107,YES,https://www.hertz.com/rentacar/reservation/,4,4,14800,REVENUE_60D≥50&SESSION_60D≥100&AFF=Yes,B
Enterprise,CSUS,1105,259,4.970000029,YES,http://www.enterprise.com/,4,4,60500,REVENUE_60D≥50&SESSION_60D≥100&AFF=Yes,B
VistaPrint,CSCA,110137,259,499.3800004,NO,http://www.vistaprint.ca,2,1,12100,REVENUE_60D≥100,A
Stylekorean,CSUS|CSAU,134858|32936,258,193.2599998,YES|NO,http://www.stylekorean.com/,4,4,50,REVENUE_60D≥100,A
Walmart Contacts,CSUS,36296,257,,YES,http://www.walmartcontacts.com/,4,1,720,REVENUE_60D≥50&SESSION_60D≥100&AFF=Yes,B
Fantastic Sams,CSUS,30545,257,2.5,YES,https://www.fantasticsams.com,3,0,22200,SV≥5000,C
Lord Timepieces,CSUS,112103,256,,YES,http://www.lordtimepieces.com/,4,1,30,REVENUE_60D≥50&SESSION_60D≥100&AFF=Yes,B
Disney PhotoPass,CSUS,35515,255,,YES,https://mydisneyphotopass.disney.go.com/,4,2,720,REVENUE_60D≥50&SESSION_60D≥100&AFF=Yes,B
Harry's,CSUS,36357,255,66,YES,https://www.harrys.com/en/us,4,2,4400,REVENUE_60D≥50,B
Revolution Beauty,CSUK,50873,255,34.7499001,YES,https://www.revolutionbeauty.com/,4,2,90,REVENUE_60D≥50&SESSION_60D≥100&AFF=Yes,B
Hertz,CSCA,110827,255,8.663000107,NO,http://www.hertz.ca/,2,2,480,REVENUE_60D≥50&SESSION_60D≥100&AFF=Yes,B
Uno De 50,CSUS,87389,254,,YES,http://www.unode50.com/us/,5,2,140,REVENUE_60D≥50&SESSION_60D≥100&AFF=Yes,B
airBaltic,CSUK,13430,251,5.010399818,YES,http://www.airbaltic.com/en/index,2,2,10,REVENUE_60D≥50&SESSION_60D≥100&AFF=Yes,B
Lazada Thailand,CSUS,106853,249,795.5999935,YES,https://www.lazada.co.th/?setLang=en,3,3,20,REVENUE_60D≥100,A
Automotive Touchup,CSUS,21961,248,,YES,http://www.automotivetouchup.com/,4,4,390,REVENUE_60D≥50&SESSION_60D≥100&AFF=Yes,B
echt,CSAU,32114,247,535.3746016,YES,https://echt.com.au/,2,2,320,REVENUE_60D≥100,A
Blinkforhome,CSUS,135434,246,130.8700008,YES,https://blinkforhome.com/,4,4,50,REVENUE_60D≥100,A
Nike HK,CSUS,129833,245,274.9525013,YES,http://www.nike.com.hk/,3,3,10,REVENUE_60D≥100,A
1st Class Cigar Humidors,CSUS,67007,245,279.97,YES,http://www.1stclasshumidors.com,3,3,,REVENUE_60D≥100,A
Ripley's Aquarium,CSUS,17845,244,87.85000134,YES,http://www.ripleyaquariums.com/,4,2,1600,REVENUE_60D≥50,B
Les Mills,CSUS,37044,244,230.469996,YES,https://shop.lesmills.com/equipment/,6,3,260,REVENUE_60D≥100,A
Gmarket,CSUS,32387,244,,YES,http://global.gmarket.co.kr/,4,2,110,REVENUE_60D≥50&SESSION_60D≥100&AFF=Yes,B
Aftco,CSUS,56801,244,,YES,http://www.aftco.com,4,1,90,REVENUE_60D≥50&SESSION_60D≥100&AFF=Yes,B
Omnia Card,CSUK,49211,244,947.062995,YES,https://www.romeandvaticanpass.com/,4,4,40,REVENUE_60D≥100,A
Activeskin,CSAU,8887,244,11.19510031,YES,http://www.activeskin.com.au/,2,0,260,REVENUE_60D≥10&SESSION_60D≥50,C
Farfetch,CSUS,16971,243,194.4704018,YES,https://www.farfetch.com/shopping/women/items.aspx,4,4,6600,REVENUE_60D≥100,A
Avis,CSUS,2616,243,0,YES,https://www.avis.com/en/home,4,2,27100,REVENUE_60D≥50&SESSION_60D≥100&AFF=Yes,B
The Truth Spy,CSUS,35332,242,,YES,http://thetruthspy.com,3,1,30,REVENUE_60D≥50&SESSION_60D≥100&AFF=Yes,B
Big Barker,CSUK,38897,242,,YES,https://www.bigbarker.com/,4,1,10,REVENUE_60D≥50&SESSION_60D≥100&AFF=Yes,B
Domino's Pizza,CSAU,6986,242,,YES,http://www.dominos.com.au/,2,0,18100,SV≥5000,C
The Good Guys,CSAU,8761,242,214.898303,YES,http://www.thegoodguys.com.au/,2,2,720,REVENUE_60D≥100,A
Shoes For Crews,CSUS,6643,241,,YES,http://www.shoesforcrews.com/,4,2,6600,REVENUE_60D≥50&SESSION_60D≥100&AFF=Yes,B
Pedro,CSUS,114335,241,175.0800013,YES,http://www.pedroshoes.com/,3,3,10,REVENUE_60D≥100,A
Apple Online Store Hong Kong,CSUS,16549,240,,YES,http://www.apple.com/hk/en/,3,3,,REVENUE_60D≥50&SESSION_60D≥100&AFF=Yes,B
Spartan Bookstore,CSUS,69887,240,5.930000156,YES,http://www.bkstr.com/spartanbookstore/home,4,4,50,REVENUE_60D≥50&SESSION_60D≥100&AFF=Yes,B
New Orleans Power Pass,CSUS,89583,239,125.3906984,YES,https://www.neworleanspass.com,4,2,90,REVENUE_60D≥100,A
On-Running,CSUS,30756,239,137.4750023,YES,https://www.on-running.com/en-us,3,1,210,REVENUE_60D≥100,A
Wallplate Warehouse,CSUS,141482,238,,YES,https://www.wallplatewarehouse.com/,4,1,70,REVENUE_60D≥50&SESSION_60D≥100&AFF=Yes,B
Deluxe Canada,CSCA,110832,238,684.0900056,YES,https://www.deluxe.ca/,2,1,,REVENUE_60D≥100,A
Kingdom of Dreams,CSIN,47588,238,15.0255,YES,http://www.kingdomofdreams.in/,2,0,140,REVENUE_60D≥10&SESSION_60D≥50,C
Playstation,CSUS,10572,237,,YES,https://www.playstation.com/en-us/,4,0,9900,SV≥5000,C
Slick Case,CSUS,147746,237,,YES,https://shop.slickcaseofficial.com/,3,1,40,REVENUE_60D≥50&SESSION_60D≥100&AFF=Yes,B
Doordash,CSUK,50762,237,0,YES,https://www.doordash.com/,3,3,20,REVENUE_60D≥50&SESSION_60D≥100&AFF=Yes,B
Meshki Boutique,CSAU,15791,237,592.6214976,YES,http://www.meshki.com.au/,2,2,70,REVENUE_60D≥100,A
Deluxe For Business,CSUS,6319,236,684.0900056,YES,http://www.deluxe.com/shopdeluxe/,3,3,210,REVENUE_60D≥100,A
Spotlight,CSAU,7367,236,56.83140135,YES,http://www.spotlightstores.com/,3,3,1000,REVENUE_60D≥50,B
Legoland,CSUS,12408,235,,YES,http://www.legoland.com/,3,0,8100,SV≥5000,C
VIA Rail,CSCA,110529,235,,YES,http://www.viarail.ca/,2,0,8100,SV≥5000,C
Ancestry,CSCA,111250,235,276.1183007,NO,http://www.ancestry.ca/,2,2,260,REVENUE_60D≥100,A
